,line,label
748,"Among 402 participants (1 eye per participant), the mean (SD) age was 55.7 (10.5) years; 225 (56.0%) were male, and 310 (77.1%) were White. A total of 135 were randomized to the aflibercept 2q16 group, 134 to the aflibercept 2q8/PRN group, and 133 to the control group. At 24 weeks, treatment with aflibercept resulted in a 2-step or greater improvement in DRSS level in 157 of 269 eyes (58.4%) in the combined aflibercept groups vs 8 of 133 eyes (6.0%) in the control group (adjusted difference, 52.3%; 95% CI, 45.2%-59.5%; P < .001). At 52 weeks, 88 of 135 eyes (65.2%) in the aflibercept 2q16 group (adjusted difference, 50.1%; 95% CI, 40.1%-60.1%) and 107 of 134 eyes (79.9%) in the aflibercept 2q8/PRN group (adjusted difference, 64.8%; 95% CI, 55.8%-73.9%) compared with 20 of 133 eyes (15.0%) in the control group (P < .001 for both comparisons) showed a 2-step or greater improvement in DRSS level. Fewer eyes treated with aflibercept vs sham injections developed vision-threatening complications and/or center-involved DME through week 100 (22 of 135 eyes [16.3%] in the 2q16 group [adjusted difference, -34.2%; 95% CI, -44.6 to -23.8] and 25 of 134 eyes [18.7%] in the 2q8/PRN group [adjusted difference, -31.7%; 95% CI, -42.5 to -20.9] compared with 67 of 133 eyes [50.4%] in the control group; P < .001 for both comparisons). No new safety signals were identified.",RESULTS
749,Participants were randomized to either a prehabilitation group or a control group. Participants in the prehabilitation group underwent a combination of moderate endurance and resistance training plus breathing exercises three to five times per week.,METHODS
750,Central corneal thickness influences intraocular pressure (IOP) measurement. We examined the central corneal thickness of subjects in the Ocular Hypertension Treatment Study (OHTS) and determined if central corneal thickness is related to race.,BACKGROUND&OBJECTIVE
751,Masked BBFC or vehicle (3 times daily) adjunctive to TRAV for 6 weeks.,METHODS
752,"To our knowledge, this is the first prospective, randomized clinical study to evaluate the efficacy of this different technique of mitomycin-C application. The postoperative application of mitomycin-C was effective, having few failures. This application of mitomycin-C may be associated with a lower rate of complications when used in eyes with complicated forms of glaucoma.",CONCLUSIONS
753,The Silicone Study evaluated the outcomes of vitreoretinal surgery for retinal detachment with proliferative vitreoretinopathy (PVR).,BACKGROUND&OBJECTIVE
754,To report 2-year safety and efficacy outcomes from a trial of intravitreal triamcinolone acetonide (TA) injections (4 mg) in eyes with diabetic macular edema and impaired vision that persisted or recurred after laser treatment.,BACKGROUND&OBJECTIVE
755,To investigate the feasibility of SRS alone for patients with different prognoses determined by the diagnosis-specific Graded Prognostic Assessment (DS-GPA).,BACKGROUND&OBJECTIVE
756,A multicentre trial from December 2008 to October 2011.,METHODS
757,"Patients were randomized to platinum-based chemotherapy, concurrent with chest radiotherapy (60-63 Gy), with or without consolidation chemotherapy or the same treatment plus metformin, 2000 mg/d, during chemoradiotherapy and afterward for up to 12 months.",METHODS
758,"Follow-up of this well-characterized group of patients should provide well-rounded guidance, based on both traditional ophthalmic measures and patients' perspectives on their health-related quality of life, on how best to initially treat open-angle glaucoma.",CONCLUSIONS
759,"The aggregate false-positive rate was higher in the 65+ cohort than in the under-65 cohort (27.7% vs. 22.0%; P < 0.001). Invasive diagnostic procedures after false-positive screening results were modestly more frequent in the older cohort (3.3% vs. 2.7%; P = 0.039). Complications from invasive procedures were low in both groups (9.8% in the under-65 cohort vs. 8.5% in the 65+ cohort). Prevalence and positive predictive value (PPV) were higher in the 65+ cohort (PPV, 4.9% vs. 3.0%). Resection rates for screen-detected cancer were similar (75.6% in the under-65 cohort vs. 73.2% in the 65+ cohort). Five-year all-cause survival was lower in the 65+ cohort (55.1% vs. 64.1%; P = 0.018).",RESULTS
760,Total of 233 patients with open-angle glaucoma or ocular hypertension and with mean intraocular pressure (IOP) ≥21 mm Hg and <32 mm Hg while receiving once-daily TRAV monotherapy.,METHODS
761,To evaluate and compare the effects of latanoprost 0.005% once daily and brimonidine tartrate 0.2% twice daily in patients with normal-tension glaucoma (NTG).,BACKGROUND&OBJECTIVE
762,Results apply only to individuals with airway obstruction.,CONCLUSIONS
763,New-onset arrhythmias and sleep disturbances are frequently observed during the postoperative period in patients undergoing thoracic surgery.,BACKGROUND&OBJECTIVE
764,"Pediatric critical care division of a tertiary care hospital from October, 2014 to July, 2018.",METHODS
765,"The diagnosis of a second primary malignancy of the head and neck, lung, or bladder was regarded as the end point signifying failure of therapy. Issues of drug adverse effect profile and impact on survival were measured.",METHODS
766,"In both black and white patients throughout 7-year follow-up, the mean decrease in intraocular pressure was greater in eyes assigned to TAT, and the cumulative probability of failure of the first intervention was greater in eyes assigned to ATT. In black patients, APDVF, APDVA, and APDV are less for the ATT sequence than for the TAT sequence throughout the 7 years. In white patients, APDVF also favors the ATT sequence but only for the first year, after which it favors the TAT sequence through the seventh year; APDVA also favors the ATT sequence, but the ATT-TAT difference progressively diminishes over 7 years; and APDV favors ATT over TAT initially, but after 4 years, the advantage switches to and remains with TAT.",RESULTS
767,A single preoperative drop of brimonidine 0.2% is as effective as apraclonidine 0.5% in preventing IOP elevation immediately after anterior segment laser surgery.,CONCLUSIONS
768,Two hundred ninety-three patients with ocular hypertension or primary open-angle glaucoma participated.,METHODS
769,"Time for resolution of ketoacidosis was similar in the low-dose and standard-dose insulin with a lower rate of therapy-related complications in the low-dose group. Hence, low-dose insulin infusion can be a safer approach in the management of pediatric DKA.",CONCLUSIONS
770,Menopausal hormone therapy continues in clinical use but questions remain regarding its risks and benefits for chronic disease prevention.,BACKGROUND&OBJECTIVE
771,"Despite the current trend of using SRS alone, the important role of WBRT for patients with BMs from NSCLC with a favorable prognosis should be considered. Our findings should be validated through appropriately designed prospective studies.",CONCLUSIONS
772,"A personal health record was used to store the list of patient medications and reminder preferences. On the basis of those data, participants randomized to the intervention received daily messages, either text or voice, reminding them to take their medication. Participants randomized to the control group received usual care.",METHODS
773,We evaluated the effectiveness of a single-dose stellate ganglion block (SGB) to prevent the occurrence of arrhythmias in patients undergoing thoracic surgery for cancer.,BACKGROUND&OBJECTIVE
774,Teaching hospital.,METHODS
775,"Randomized, controlled clinical trial.",METHODS
776,"To examine the prevalence of astigmatism (> or =1.00 diopter [D]) and high astigmatism (> or =2.00 D) at 6 and 9 months corrected age and 2 and 3 years postnatal age, in preterm children with birth weight of less than 1251 g in whom high-risk prethreshold retinopathy of prematurity (ROP) developed and who participated in the Early Treatment for Retinopathy of Prematurity (ETROP) Study.",BACKGROUND&OBJECTIVE
777,"Diurnal IOP curves; ophthalmologic evaluations including corneal ultrasound pachymetry and endothelial cell count; and systemic evaluations including vital signs, blood chemistries, complete blood cell counts, urinalysis, electrocardiogram, and drug and carbonic anhydrase activity levels in red blood cells.",METHODS
778,"The participants (n=131) had a mean age of 68 [standard deviation (SD) 11] years and mean forced expiratory volume in 1 second of 2.4 (SD 1.1)l. There were no significant differences in physical activity between the groups 4 weeks after surgery [mean difference adjusted for baseline 12minutes/day, 95% confidence interval (CI) -20.2 to 44.1]. In addition, there were no significant differences in total SF-36 or EORTC QLQ-LC13 scores from baseline to 4 weeks after surgery. Both groups had recovered their pre-operative walking distance 4 weeks after surgery, and there were no differences between the groups (mean difference in Incremental Shuttle Walk Test from baseline to 4 weeks after surgery (-26m, 95% CI -94.2 to 42.3).",RESULTS
779,"Lung cancer screening with low-dose computed tomography (LDCT) has been recommended, based primarily on the results of the NLST (National Lung Screening Trial). The American College of Radiology recently released Lung-RADS, a classification system for LDCT lung cancer screening.",BACKGROUND&OBJECTIVE
780,"The combination was numerically superior at all study timepoints and was statistically superior at all timepoints except for month 2, hour 0 for timolol, and month 2, hour 2 for dorzolamide. The safety profile of the combination reflected those of its two components. The number of patients reporting ocular or local adverse experiences was greater for the combination (45%) and dorzolamide (45%) than for timolol (27%), with burning and/or stinging eye being the most frequently reported.",RESULTS
781,To assess the clinical impact of arginine depletion in patients with ASS1-deficient malignant pleural mesothelioma.,BACKGROUND&OBJECTIVE
